"LVL 10-11"
"S.No.","First Name","Last Name","Company Name","Title","Cost Code","Instance Id","MAC","Instance Type","Crew","Union","Phone ","Email","Race ","Sex","MWBE","RFID/ NFC","$/MH","Employee Id","Last Seen Location","Last Seen Time","Battery level","Project Code"
"3006","Barney","Runolfsdottir","IES","Communications",,"6996","AC233FE7E2A4",,,,,,,,,"0000000004520069","",,"Security Gate","04/04/2024 05:25 PM","57",
"3007","Kenny","Jerde","Schneider Electric","EMPS",,"0000000065","AC233F7998A5",,"Craft",,,,,,,"0000000003169960","",,"Zone F - K027B4B","09/28/2023 02:10 PM","45",
"3008","Lee","Boehm","Rosendin","Foreman",,"ABCDE34E1244","AC233FAA0BC1",,"Supervision",,,,,,,"0000000003533087","",,"LVL 09","06/04/2024 01:12 PM","48",
"3009","Charley","Lynch","MMR",,,,,,"Craft",,,,,,,,"",,"Trailers","01/02/2024 01:28 PM","null",
"3010","Katharina","Blanda","Irvine",,,"ABCDE44AA573","C300000B1638",,,,,,,,,"0000000000724752","",,"LVL 09","08/28/2025 11:05 AM","72",
"3011","Abe","Sanford","MMR",,,,,,,,,,,,,,"",,"Zone F","06/15/2022 04:54 PM","null",
"3012","Hosea","Adams","Rosendin",,,"ABCDE44A045D","C3000026374B",,,,,,,,,"00048c693ab51990","",,"Trailers","09/03/2024 03:03 PM","82",
"3013","Thomasina","Schimmel","MMR","Foreman",,,,,,,,,,,,,"",,"Trailers","02/20/2025 01:08 PM","null",
"3014","Wilfredo","Rolfson","Eaton","FSR",,"ABCDE44A3DA4","C3000036F9F8",,,,,,,,,,"",,"LVL 09","02/24/2025 11:50 AM","90",
"3015","Amos","Boehm","Precision Wall",,,"ABCDE44AA113","C300000B146C",,,,,,,,,"0000000000686133","",,"LVL 09","06/16/2025 06:17 PM","72",
"3016","Belen","Schaefer","Securitas","Security",,"6202","AC233FE7DF8A",,,,,,,,,"0000000004485290","",,"Colo Exterior - K027AE0","05/20/2023 06:37 AM","57",
"3017","Yi","Pouros","IES","Communications",,"ABCDE44AB206","C300000B18B1",,,,,,,,,"0000000000688557","",,"LVL 09","03/09/2024 05:54 AM","72",
"3018","Selene","Dickinson","MMR","Project Manager",,"ABCDE41D9276","ac233f8b2528",,"Craft",,,,,,,"0000000003574071","",,"Zone F - RT 1","08/08/2022 04:58 PM","52",
"3019","Denny","Fritsch","Crutchfield & Associates","Crew Chief",,"6600","AC233FE7E118",,"Supervision",,,,,,,"0000000004548733","",,"Zone F - RT 4","10/13/2022 11:14 AM","57",
"3020","Alberta","Rowe","Walbridge","Engineer",,"ABCDE44A099D","C300002207E8",,,,,,,,,"0000000000670075","",,"LVL 09","06/24/2025 08:31 AM","80",
"3021","Teresa","Gerhold","Slurry Paving","Seal Paver",,"ABCDE41D9312","ac233f8b243f",,"Craft",,,,,,,"0000000003552605","",,"Colo Exterior - K027AC3","10/25/2022 12:40 PM","52",
"3022","Hong","Wilkinson","Microsoft","HSE",,"ABCDE44AA774","C300000B1701",,,,,,,,,"0000000000730108","",,"Security Gate","03/01/2024 04:38 PM","72",
"3023","Rea","Spencer","W.O. Grubb","Safety Manager",,"ABCDE44AA450","C300000B15BD",,,,,,,,,"0000000000690891","",,"Security Gate","08/14/2024 02:35 PM","72",
"3024","Emerita","Huel","MMR","Electrical",,"ABCDE44AB190","C300000B18A1",,"Craft",,,,,,,"0000000000726231","",,"Zone F - K027B4B","09/06/2023 07:50 PM","72",
"3025","Emanuel","Osinski","Sachs","Superintendent",,,,,"Supervision","Union",,,,,"Non MWBE",,"",,"- Zone D 1","06/24/2022 07:55 AM","null",
"3026","Porter","Rutherford","Gaylor Electric",,,"6300","AC233FE7DFEC",,,,,,,,,"0000000007524178","",,"Trailers","06/24/2025 12:55 PM","57",
"3027","Roseann","Rohan","MMR","Project Engineer",,,,,"Craft",,,,,,,,"",,"K027AA7","03/17/2022 01:45 PM","null",
"3028","John35370400","Doe","Baker",,,,,,,,,,,,,,"",,"","","null",
"3029","Donnell","Adams","W.S. Construction","Iron Worker",,"ABCDE44AA255","C300000B14FA",,,,,,,,,"0000000000734659","",,"Zone B","08/02/2024 07:55 AM","72",
"3030","Bradford","Bashirian","Rosendin","Electrical",,"ABCDE44A04B8","C3000026377E",,,,,,,,,"00048f613ab51990","",,"- Zone D 1","09/04/2024 04:21 PM","82",
"3031","Kasie","Crist","Schneider Electric","Secure Power",,"ABCDE41D8234","AC233F8D4D39",,,,,,,,,"0000000007521420","",,"","11/13/2025 06:38 AM","50",
"3032","Sueann","Cremin","Rudy Hawkins","Electrical",,"ABCDE44A948E","C300001693F1",,"Craft",,,,,,,"0000000000684800","","","Security Gate","07/17/2024 09:44 AM","82",
"3033","Bertram","Adams","Johnson Controls","Fire Alarm",,"ABCDE34E1312","AC233FAA0C05",,"Craft",,,,,,,"0000000003560095","",,"K0277C5","12/17/2021 10:55 AM","48",
"3034","Esteban","Schoen","Baker","Carpenter",,"6138","AC233FE7DF4A",,"Craft","",,,,,,"0000000004548731","","","Security Gate","03/31/2023 02:38 PM","57",""
"3035","Pedro","Quigley","Valley Case Management","EMT",,"ABCDE41D8139","AC233F8D4CDA",,"Safety",,,,,,,"0000000007521537","",,"LVL 09","11/08/2025 05:21 AM","50",
"3036","Deon","O'Hara","Corning","Fiber Optic",,"ABCDE44A959E","C300001693FC",,"Craft","",,,,,,"0000000000684860","","","Security Gate","07/26/2024 02:14 PM","82",""
"3037","Wenona","Schulist","Carter Cat","Site Manager",,"6178","AC233FE7DF72",,"Management",,,,,"","","0000000004542321","",,"LVL 09","09/03/2025 02:37 PM","57",
"3038","Russel","Bauch","Microsoft","QA/QC",,"ABCDE44AA219","C300000B14D6",,,,,,,,,"0000000000726423","",,"Security Gate","06/27/2024 11:42 AM","72",
"3039","Josiah","Christiansen","Schneider Electric","FSR",,"ABCDE41D9407","AC233FE421D1",,"Craft",,,,,,,"0000000007607671","",,"Tent","06/19/2025 01:49 PM","54",
"3040","Claude","Gleichner","ACI","Millwright",,"ABCDE44AB214","C300000B18B9",,"Craft",,,,,,,"0000000000700484","",,"Security Gate","08/25/2023 01:13 PM","72",
"3041","Renato","Nicolas","Baker","L G Manager",,"6347","AC233FE7E01B",,"Supervision","",,,,,,"0000000007525993","","","Employee Parking 4 - K027778","03/28/2024 12:05 PM","57",""
"3042","Claudia","Reichert","Progressive Mechanical","Plumber",,"ABCDE41D3332","AC233FA9BDDC",,"Craft",,,,,,,,"",,"Zone F - K027AAE","07/28/2022 04:52 PM","47",
"3043","Melva","Torp","Schneider Electric","DC Tech",,"ABCDE44AB439","C300000B199A",,"Craft",,,,,,,"0000000000685356","",,"Office Parking Lot - Zone A","06/16/2025 06:46 AM","72",
"3044","Deandrea","Casper","Progressive Mechanical","Plumber",,"ABCDE41D8243","AC233F8D4D42",,"Craft",,,,,,,"0000000003581736","",,"Zone D","12/03/2021 02:28 PM","50",
"3045","Mason","Marks","Modern Door","Doors",,"ABCDE44AC221","C3000007941B",,"Craft",,,,,,,,"",,"Security Gate","03/23/2024 04:08 PM","71",
"3046","Stacy","Haag","Aggreko","Technician",,"000000000342","AC233FE6C802",,,,,,,,,,"",,"Security Gate","01/22/2025 10:52 AM","57",
"3047","Shelby","Botsford","American Direct Doors","Installation Manager",,"ABCDE41D9351","AC233FE42199",,,,,,,,,"0000000007573460","",,"K02776C","02/02/2022 01:45 PM","54",
"3048","Scottie","Klein","Microsoft",,,"6782","AC233FE7E1CE",,,,,,,,,"0000000004485300","",,"","","57",
"3049","Daniell","Wilderman","Precision Wall",,,"6319","AC233FE7DFFF",,"Craft",,,,,,,"0000000007523815","",,"Colo Exterior - K027AE0","05/24/2023 05:35 PM","57",
"3050","Denese","Cronin","Progressive Mechanical","Operator",,"ABCDE41D9484","AC233FE4221E",,,,,,,,,"0000000007540591","",,"K027AB0","03/02/2022 02:55 PM","54",
"3051","Lucie","Kuhlman","ComNet",,,"ABCDE44A3F42","C3000036FB96",,,,,,,,,,"",,"LVL 09","05/15/2025 05:09 PM","87",
"3052","Silvana","Klocko","MMR",,,,,,,,,,,,,,"",,"Trailers","10/12/2023 03:16 PM","null",
"3053","Josh","Wehner","Covenant Steel","Project Manager",,,,,"Supervision",,,,,,,,"",,"Colo 3 - K0354B6","06/01/2023 03:30 PM","null",
"3054","Belkis","Lueilwitz","Baker","Finisher ",,"000000009802","AC233FABEAF7",,"Craft",,,,,,,"0000000007524364","",,"Zone D - K027AB0","05/11/2023 07:20 PM","54",
"3055","Seema","Rempel","Microsoft","Regional CX",,"ABCDE34E1341","AC233FAA0C22",,"Management",,,,,,,"0000000003572780","",,"Trailers","08/20/2024 09:48 AM","48",
"3056","Maybell","Gulgowski","ACI","Iron Worker",,,,,"Craft",,,,,,,,"",,"Colo Exterior - K027AE0","06/20/2023 03:25 PM","null",
"3057","Karima","Jacobs","iconicx",,,"000000000007","AC233FE6C6B3",,,,,,,,,,"",,"Zone F - K027ADA","08/18/2022 06:10 PM","57",
"3058","Deirdre","Mante","MMR","Journey-man",,,,,,,,,,,,,"",,"Trailers","09/07/2023 03:47 PM","null",
"3059","Fallon","O'Hara","Carter Cat","Mechanic",,"6172","AC233FE7DF6C",,"Craft",,,,,,,"0000000004542288","",,"LVL 09","10/09/2025 12:57 PM","57",
"3060","Ricky","Murphy","ADT","Security",,"ABCDE44A08B3","C3000022078C",,,,,,,,,"0000000000675544","",,"Trailers","08/22/2024 01:32 PM","80",
"3061","Samantha","Grant","ACI","Fire Stop",,,,,,,,,,,,,"",,"","","null",
"3062","Elwanda","Borer","MMP Painting","Painter",,"ABCDE44A079C","C30000220707",,,,,,,,,"0000000000673098","",,"Trailers","04/19/2024 04:52 PM","80",
"3063","Dannie","McLaughlin","ACI","Plumber",,"ABCDE31A3007","AC233FE07E89",,"Craft",,,,,,,"0000000007527388","",,"Safety Stop Sign - K034FAB","11/22/2023 11:27 AM","53",
"3064","Valentine","Gerhold","MMR",,,,,,,,,,,,,,"",,"Trailers","11/07/2023 07:22 AM","null",
"3065","Deb","Ullrich","Allied Ventilation","Sheet Metal",,"ABCDE34E1343","AC233FAA0C24",,"Craft",,,,,"","","0000000003590184","",,"Trailers","08/20/2024 09:44 AM","48",
"3066","Freddy","Becker","CPG","Battery Tech",,"ABCDE44AA692","C300000B16AF",,,,,,,,,"0000000000731495","",,"Security Gate","03/07/2024 12:32 PM","72",
"3067","Cesar","Cummerata","MMR",,,,,,,,,,,,,,"",,"Trailers","09/20/2023 02:21 PM","null",
"3068","Shayna","Zboncak","MMR","Electrician",,"6771","AC233FE7E1C3",,"Craft",,,,,,,"0000000004485314","",,"Security Gate","11/03/2023 05:35 PM","57",
"3069","Lacie","Jacobi","Microsoft","Site Services",,"ABCDE41D8125","AC233F8D4CCC",,,,,,,,,"0000000007575361","",,"LVL 09","11/03/2025 10:42 AM","50",
"3070","Allie","Kirlin","Securitas - G","Security",,,,,"Craft",,,,,,,,"",,"LVL 09","07/17/2024 09:48 AM","null",
"3071","Raymundo","Toy","MMR",,,"ABCDE44AB463","C300000B19B2",,,,,,,,,"0000000000732839","",,"Zone F - K027B4B","10/10/2023 05:40 PM","72",
"3072","Rico","Quitzon","United Site Services","Account Manager",,"ABCDE44AA453","C300000B15C0",,,,,,,,,"0000000000688445","",,"Security Gate","05/09/2024 02:51 PM","72",
"3073","Carletta","Ledner","ComNet",,,"ABCDE44A08AF","C30000220788",,,,,,,,,"0000000000675610","",,"LVL 09","11/12/2025 06:17 AM","80",
"3074","Foster","Fahey","Baker","Finisher",,"ABCDE41D9190","ac233f8b246d",,"Craft",,,,,,,"0000000003551979","",,"Tent - K0279F7","06/17/2022 01:40 PM","52",
"3075","Dwain","Tillman","MMR","Electrician",,,,,"Craft",,,,,,,,"",,"Col 2 Middle - K027AF0","03/05/2024 03:50 AM","null",
"3076","Kermit","Kertzmann","ABB","PDV",,"000000000286","AC233FE6C7CA",,,,,,,,,,"",,"Trailers","06/29/2022 02:38 PM","57",
"3077","Caleb","Dibbert","Terracon","Inspector",,"ABCDE31A3134","AC233FE07E48",,,,,,,,,"0000000007577311","",,"Trailers","08/07/2024 04:22 PM","53",
"3078","Marty","Klocko","Precision Wall",,,"6248","AC233FE7DFB8",,,,,,,,,"0000000007523913","",,"Security Gate","09/10/2024 06:02 AM","57",
"3079","Emil","Cremin","Murphy",,,"ABCDE44A08D5","C300002207AE",,,,,,,,,"0000000000674357","",,"Office Parking Lot - Zone A","04/29/2025 03:21 PM","80",
"3080","Jacelyn","Heathcote","Baker","Carpenter ",,,,,,,,,,,,,"",,"Main Stop Sign Out - K02777E","04/24/2024 06:35 AM","null",
"3081","Melany","Skiles","Directline","IT",,"6839","AC233FE7E207",,,,,,,,,"0000000004520119","",,"Zone F - K027ADA","09/06/2022 09:50 AM","57",
"3082","Judi","Windler","MMR",,,,,,,,,,,,,,"",,"Trailers","10/12/2023 02:49 PM","null",
"3083","Lenna","Hills","Power",,,"ABCDE44AA672","C300000B169B",,,,,,,,,"0000000000730092","",,"Security Gate","06/04/2024 11:17 AM","72",
"3084","Jose","Christiansen","T5","CFT",,"ABCDE44A09FB","C30000220840",,"Craft",,,,,,,"0000000000671209","",,"Security Gate","11/07/2024 11:11 AM","80",
"3085","Sharlene","VonRueden","MMR","Electrician",,,,,,,,,,,,,"",,"Zone F - RT 5","11/02/2022 11:53 AM","null",
"3086","Richard","Shanahan","Precision Wall","Mechanic",,"ABCDE44AA755","C300000B16EE",,,,,,,,,"0000000000730187","",,"Security Gate","12/20/2024 07:17 AM","72",
"3087","Winfred","MacGyver","Johnson Controls","Fire Tech",,"000000000269","AC233FE6C7B9",,,,,,,,,,"",,"Security Gate","07/20/2023 08:32 AM","57",
"3088","Jerry","Rolfson","iconicx","QA/QC  CX",,"000000002155","AC233FAB8A29",,,,,,,,,,"",,"Zone F - RT 6","10/07/2022 06:40 AM","55",
"3089","Deirdre","Graham","W.S. Construction","Foreman",,"ABCDE4517111","AC233F85335E",,"Craft",,,,,,,,"",,"Security Gate","07/15/2024 07:41 AM","48",
"3090","Berenice","Moen","Baker","Carpenter",,"ABCDE31A3132","AC233FE07E45",,,,,,,,,"0000000007607493","",,"- Zone D 1","09/18/2024 03:21 PM","53",
"3091","Andreas","MacGyver","Corning","Fiber",,"000000002348","AC233FABE89B",,,,,,,,,,"",,"Zone F","03/18/2022 09:23 AM","55",
"3092","Thaddeus","Will","CT Darnell","Safety",,"ABCDE44A820E","C30000169371",,"Safety",,,,,,,"0000000000719130","",,"Security Gate","06/13/2024 02:02 PM","82",
"3093","Alease","Nitzsche","Salute Inc.","IT",,"ABCDE44AA604","C300000B1657",,,,,,,,,"0000000000736690","",,"- Zone D 1","03/29/2024 02:51 PM","72",
"3094","Kizzie","Windler","ABG","Chaulking",,"ABCDE44AB375","C300000B195A",,"Craft",,,,,,,"0000000000732117","",,"Office Parking Lot - Zone A","10/09/2024 03:04 PM","72",
"3095","Lowell","Weber","Briegan","Carpenter",,"000000000975","AC233FA9BD47",,"Craft",,,,,,,,"",,"K02776C","02/12/2022 02:20 PM","47",
"3096","Anibal","Bartell","MMP Painting","Painter",,"ABCDE44AB475","C300000B19BE",,,,,,,,,"0000000000732752","",,"Trailers","03/29/2024 04:12 PM","72",
"3097","Guillermina","Schiller","AW",,,"ABCDE44AB335","C300000B1932",,,,,,,,,"0000000000722705","",,"LVL 09","01/25/2024 07:13 AM","72",
"3098","Eliza","Abbott","LINX","Technician",,"ABCDE34E1427","AC233FAA0C78",,"Craft",,,,,,,"0000000003559990","",,"Water Tower","11/17/2021 08:58 AM","48",
"3099","Royal","Brekke","Microsoft","Logistics",,"000000000296","AC233FE6C7D4",,,,,,,,,,"",,"Colo Exterior - K027AE1","06/29/2022 11:40 AM","57",
"3100","Trina","Stanton","Progressive Mechanical","Pipefitter",,"000000009775","AC233FABEADC",,,,,,,,,"0000000007524170","",,"Water Tower - K0277BF","04/23/2022 05:15 PM","54",
"3101","Waldo","Lockman","CRMP","Driver",,"ABCDE44AA971","C300000B17C6",,"Craft",,,,,,,"0000000000726136","",,"- Zone D 1","07/02/2024 10:41 AM","72",
"3102","Britt","Beer","Haymes Brothers","Project Manager",,"ABCDE41D2223","AC233FA98423",,"Management",,,,,,,,"",,"Security Gate","04/09/2024 04:53 PM","46",
"3103","Brendan","Lemke","iconicx","QA/QC",,"ABCDE44A3F43","C3000036FB97",,,,,,,,,,"",,"Trailers","12/05/2024 03:24 PM","87",
"3104","Robert","Conroy","Sachs","Electrician",,,,,"Craft",,,,,,,,"",,"K027B4D","12/06/2021 11:40 AM","null",
"3105","Christopher","Sipes","Sure Clean","Cleaner",,,,,,,,,,,,,"",,"K0242CD","08/04/2022 04:19 PM","null",
"3106","Kesha","Langworth","ACI","Sheet Metal",,"ABCDE44AA056","C300000B1433",,,,,,,,,"0000000000731148","",,"- Zone D 1","09/13/2024 02:25 PM","72",
"3107","Sparkle","Leuschke","Baker","Superintendent",,,,,"Supervision",,,,,,,,"",,"Zone A","02/25/2022 02:10 PM","null",
"3108","Joey","Kulas","Precision Wall","Framing",,"ABCDE44AB467","C300000B19B6",,,,,,,,,"0000000000732779","",,"Security Gate","11/08/2024 06:57 AM","72",
"3109","Doria","Mitchell","Murphy","Laborer",,"6353","AC233FE7E021",,"Craft",,,,,,,"0000000007525909","",,"Gate Zone","08/15/2024 02:21 PM","57",
"3110","Loura","Cruickshank","Hurricane Fence",,,"ABCDE44AA128","C300000B147B",,,,,,,,,"0000000000734148","",,"Guard Stop Sign - K027ADA","01/26/2024 02:30 PM","72",
"3111","Peter","Senger","IES","Telecom",,"ABCDE44AA796","C300000B1717",,"Craft",,,,,,,"0000000000730251","",,"Security Gate","02/23/2024 07:12 PM","72",
"3112","Margy","Schroeder","Murphy","Carpenter",,"000000009936","AC233FABEB7D",,,,,,,,,"0000000007607448","",,"Zone F - K02776C","06/06/2022 12:15 PM","54",
"3113","Lauren","Bayer","IES","Telecom",,"6870","AC233FE7E226",,"Craft",,,,,,,"0000000004496170","",,"Office Parking Lot - Zone A","08/27/2024 05:44 PM","57",
"3114","Treva","Stracke","Beaver","Operator",,"000000009873","AC233FABEB3E",,,,,,,,,"0000000007523949","",,"Zone F - RT 6","10/28/2022 05:40 AM","54",
"3115","Doreen","Muller","Johnson Controls","Fire Alarm",,"ABCDE41D9335","ac233f8b242d",,"Craft",,,,,,,"0000000003537901","",,"Colo Exterior - K027AE0","06/22/2023 04:30 PM","52",
"3116","Fumiko","Satterfield","Terracon","Tech",,"ABCDE34E1306","AC233FAA0BFF",,"Craft",,,,,,,"0000000003560096","",,"Office Parking Lot - Zone A","03/25/2023 09:44 AM","48",
"3117","Latina","Rolfson","MMR","Electrician",,,,,"Craft",,,,,,,,"",,"","","null",
"3118","Alessandra","Jacobson","Progressive Mechanical","Pipefitter",,"000000009815","AC233FABEB04",,,,,,,,,"0000000007525425","",,"Zone D - K0242F2","04/16/2022 12:00 PM","54",
"3119","Ahmad","Grady","Unitherm Inc.",,,"ABCDE44A892E","C300001693B9",,,,,,,,,"0000000000882056","",,"- Zone D 1","06/26/2024 04:17 PM","82",
"3120","Carrol","Sawayn","Old Dominion Fire","Fire Stop",,"ABCDE34E1216","AC233FAA0BA5",,,,,,,,,"0000000003590195","",,"Security Gate","11/14/2024 07:57 AM","48",
"3121","Emory","Auer","ADJ Sheet Metal","Mechanic",,"ABCDE41D8191","AC233F8D4D0E",,"Craft",,,,,,,"0000000003537882","",,"LVL 09","11/11/2025 05:33 AM","50",
"3122","Delmer","Volkman","Corning","Fiber Optic",,"ABCDE34E1426","AC233FAA0C77",,,,,,,,,"0000000003590153","",,"Ring Road","07/22/2022 02:43 PM","48",
"3123","Malcolm","Feest","Schneider Electric",,,"ABCDE44A542E","C3000016925B",,,,,,,,,"0000000000721214","",,"Office Parking Lot - Zone A","02/25/2025 12:44 PM","82",
"3124","Glinda","Hamill","Schneider Electric",,,"ABCDE41D8172","AC233F8D4CFB",,,,,,,,,"0000000007575398","",,"LVL 09","11/10/2025 05:38 AM","50",
"3125","Titus","Jakubowski","Gaylor Electric","Electrician",,"ABCDE44A08F6","C300002207CB",,,,,,,,,"0000000000680573","",,"LVL 09","10/22/2025 01:02 PM","80",
"3126","Katelyn","Ebert","Corning","Fiber Engineer",,"6267","AC233FE7DFCB",,,,,,,,,"0000000007524003","",,"Zone F","04/25/2022 03:08 PM","57",
"3127","Rebecka","Hilll","B & B Consulting","Surveyor",,"A00000002004","AC233F716691",,"Supervision",,,,,,,,"",,"LVL 09","03/25/2025 08:53 AM","46",
"3128","Flavia","Cronin","IES","Communications",,"ABCDE44AB370","C300000B1955",,,,,,,,,"0000000000732109","",,"LVL 09","05/01/2024 03:48 AM","72",
"3129","Darcey","Romaguera","MMR",,,"ABCDE44AC119","C30000079424",,,,,,,,,,"",,"Trailers","08/10/2023 12:03 PM","71",
"3130","Reanna","Koss","United Rentals","Account Manger",,"000000009787","AC233FABEAE8",,,,,,,,,"0000000007523923","",,"Security Gate","12/05/2024 06:05 PM","54",
"3131","Frederic","Raynor","W.O. Grubb","Operator",,"ABCDE44A879E","C300001693AC",,,,,,,,,"0000000000911865","",,"Security Gate","10/23/2024 07:07 AM","82",
"3132","Norris","Hilpert","CT Darnell","Steel",,"ABCDE44AA416","C300000B159B",,,,,,,,,"0000000000726170","",,"LVL 09","04/04/2025 09:18 AM","72",
"3133","Crista","Carroll","Microsoft","Senior Contract Lead",,"ABCDE44AB185","C300000B189C",,"Craft",,,,,,,"0000000000738026","",,"LVL 10","10/30/2025 08:41 AM","72",
"3134","Ramiro","Grady","Baker","Finisher",,"6098","AC233FE7DF22",,,,,,,,,"0000000004519407","",,"Tent","06/26/2024 06:28 AM","57",
"3135","Karl","Hettinger","Gaylor Electric",,,,,,,,,,,,,,"",,"LVL 11","02/27/2025 03:53 PM","null",
"3136","Kandy","Wunsch","Rosendin","Area Superintendant",,"ABCDE44AA044","C300000B1427",,,,,,,,,"0000000000724848","",,"LVL 09","03/25/2025 02:15 PM","72",
"3137","Elliot","Schaefer","Beaver",,,,,,,,,,,,,,"",,"","","null",
"3138","Carey","Gutmann","Schneider Electric","Superintendent",,,,,,,,,,,,,"",,"Zone B","07/10/2022 05:41 AM","null",
"3139","Jesse","Larkin","Precision Wall","",,"6674","AC233FE7E162",,"Craft",,,,,,,"0000000004496482","",,"Colo Exterior - K027AE0","08/25/2023 05:15 PM","57",
"3140","Raphael","Turcotte","Rod Buster Inc","Steel Installer",,"000000000133","AC233F7998E9",,"Craft",,,,,,,"0000000003162224","",,"RT 2","07/09/2021 06:30 AM","44",
"3141","Cody","Corwin","MMP Painting","Painter",,"ABCDE44AA089","C300000B1454",,,,,,,,,"0000000000724869","",,"Security Gate","05/22/2024 11:53 AM","72",
"3142","Jerry","Kemmer","MMR","Electrician Apprentice",,"ABCDE41D3364","AC233FA9BD83",,"Craft",,,,,,,,"",,"Zone D - K027AB0","04/08/2022 05:35 PM","47",
"3143","Bryce","Braun","Sachs","Electrician",,,,,"Craft",,,,,,,,"",,"RT 1","07/06/2021 11:59 AM","null",
"3144","Amber","Johnston","Precision Wall","Drywall",,"ABCDE34E1465","AC233FAA0C9E",,"Craft",,,,,,,"0000000003560112","",,"K0242DB","10/08/2021 03:20 PM","48",
"3145","Ivory","Wisozk","Murphy","Laborer",,"ABCDE41D9012","AC233FE0E219",,"Craft",,,,,,,"0000000007557707","",,"K02776C","11/24/2021 11:40 AM","52",
"3146","Sanford","Schiller","Rosendin","Electrician",,,,,"Craft",,,,,,,,"",,"Zone F - RT 5","12/13/2022 09:46 AM","null",
"3147","Silas","Kassulke","Rosendin","Supervisor",,,,,"Craft",,,,,,,,"",,"","","null",
"3148","Alysha","Bergstrom","K & B Land Clearing","Operator",,"000000009934","AC233FABEB7B",,,,,,,,,"0000000007581678","",,"Colo Exterior - K027AE0","08/02/2023 11:35 AM","54",
"3149","Francie","Abshire","Carter Cat","Welder",,"ABCDE41D9487","AC233FE42221",,,,,,,,,"0000000007540312","",,"Zone F","01/28/2022 12:47 PM","54",
"3150","Carmelo","Kovacek","Old Dominion Insulators","Insulator",,,,,,,,,,,,,"",,"","","null",
"3151","Robt","Hermann","MMR","Electrician",,,,,"Craft",,,,,,,,"",,"Zone F - RT 5","11/02/2022 11:51 AM","null",
"3152","Isis","Waelchi","Gaylor Electric","Electrica;l",,"ABCDE44A08F4","C300002207C9",,,,,,,,,"0000000000673499","",,"LVL 09","05/09/2025 05:55 PM","80",
"3153","Emerson","Reinger","W.O. Grubb","Operator",,"ABCDE44AA732","C300000B16D7",,,,,,,,,"0000000000731501","",,"Security Gate","07/29/2024 01:08 PM","72",
